N0_7muVerMo,SubjVertMo,QGVertMotion,CombVerMo,AreaMeso_ALS,SatContMoist,RaoContMoist,CombMoisture,AreaMoDryAir,VISCloudCov,IRCloudCover,CombClouds,CldShadeOth,AMInstabMt,InsInMt,WndHodograph,OutflowFrMt,MorningBound,Boundaries,CldShadeConv,CompPlFcst,CapChange,LoLevMoistAd,InsChange,MountainFcst,Date,Scenario,ScenRelAMCIN,MorningCIN,AMCINInScen,CapInScen,ScenRelAMIns,LIfr12ZDENSd,AMDewptCalPl,AMInsWliScen,InsSclInScen,ScenRel3_4,LatestCIN,LLIW,CurPropConv,ScnRelPlFcst,PlainsFcst,N34StarFcst,R5Fcst,Dewpoints,LowLLapse,MeanRH,MidLLapse,MvmtFeatures,RHRatio,SfcWndShfDis,SynForcng,TempDis,WindAloft,WindFieldMt,WindFieldPln
Neutral,Neutral,,Neutral,Neutral,Wet,Wet,Wet,VeryWet,Clear,PC,PC,,Weak,Weak,DCVZFavor,,,Weak,Some,,Increasing,WeakPos,Increasing,XNIL,Jul16_Aug10,H,,,LessThanAve,LessThanAve,H,,Stability,Average,MoreUnstable,HI,Stifling,Weak,Slight,H,XNIL,XNIL,XNIL,Other,ModerateOrLe,Average,ModerateOrLe,MarkedUpper,DryMMoistL,MovingFtorOt,SigPositive,,SWQuad,LVorOther,
WeakUp,WeakUp,Neutral,WeakUp,WeakUp,Dry,Neutral,VeryWet,VeryWet,PC,PC,Cloudy,Cloudy,Strong,Strong,StrongWest,Strong,Weak,Strong,Marked,IncCapDecIns,Increasing,Neutral,Decreasing,SVR,Jul16_Aug10,I,CThruK,Stifling,Average,MoreThanAve,ABI,,,Average,LessUnstable,HI,PartInhibit,Weak,,I,XNIL,XNIL,SVR,LowSHighN,Steep,Dry,CloseToDryAd,NoMajor,DryMMoistL,Other,LittleChange,Moving,AllElse,LVorOther,DenvCyclone
Neutral,Neutral,Neutral,Neutral,Neutral,VeryWet,Wet,VeryWet,VeryWet,PC,Clear,PC,PC,,,Westerly,,Weak,,,IncCapDecIns,Increasing,Negative,Decreasing,XNIL,May15_Jun14,K,CThruK,TotalInhibit,MoreThanAve,MoreThanAve,K,N1GtLIGt_4,Neutral,MoreUnstable,MoreUnstable,ACEFK,Stifling,Strong,Slight,K,SIG,XNIL,XNIL,LowEvrywhere,ModerateOrLe,Average,Steep,StrongFront,DryMMoistL,MovingFtorOt,SigPositive,Moving,AllElse,LVorOther,LongAnticyc
,,StrongUp,StrongUp,StrongUp,VeryWet,Neutral,Wet,Wet,PC,Clear,PC,Clear,,,Westerly,,Strong,Weak,,DecCapIncIns,Decreasing,,LittleChange,XNIL,Jul16_Aug10,B,AB,Stifling,Average,LessThanAve,,N1GtLIGt_4,Instability,MoreUnstable,Average,B,PartInhibit,,Slight,B,SIG,SIG,SIG,HighEvrywher,ModerateOrLe,VeryMoist,,NoMajor,DryMMoistL,DenvCyclone,LittleChange,,AllElse,LVorOther,LV
StrongUp,Down,Neutral,Down,Down,Neutral,Neutral,Dry,Dry,Clear,PC,Clear,Clear,,Strong,Westerly,,Strong,Strong,,IncCapDecIns,,Negative,LittleChange,SIG,Aug20_Sep15,J,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Neutral,,MoreUnstable,GJ,,Weak,Moderate,J,SVR,SVR,SVR,LowSHighN,Steep,Average,,StrongFront,MoistMDryL,DryLine,LittleChange,Other,LV,LVorOther,
Down,StronUp,Neutral,WeakUp,WeakUp,Neutral,Dry,Neutral,Wet,Clear,PC,Clear,Clear,Weak,Strong,StrongWest,Strong,Strong,Strong,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,XNIL,Jul16_Aug10,E,CThruK,PartInhibit,Average,Average,CDEJ,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,,Unfavorable,,E,SVR,SIG,SIG,HighEvrywher,CloseToDryAd,Average,Steep,OtherRapid,MoistMDryL,MovingFtorOt,,,SWQuad,Westerly,LV
WeakUp,,Neutral,Neutral,Neutral,Wet,,Wet,VeryWet,Clear,Cloudy,Clear,Clear,,Strong,DCVZFavor,Strong,Weak,Strong,Some,DecCapIncIns,Decreasing,Neutral,LittleChange,SIG,May15_Jun14,,CThruK,PartInhibit,MoreThanAve,,CDEJ,N5GtLIGt_8,Neutral,Average,MoreUnstable,D,PartInhibit,Strong,Slight,D,SVR,SVR,SVR,LowSHighN,,Average,CloseToDryAd,,Other,,NegToPos,Other,,Westerly,LongAnticyc
Neutral,Down,WeakUp,,Down,Dry,Wet,Neutral,Neutral,PC,PC,Clear,,Weak,Strong,DCVZFavor,Strong,,Strong,Marked,IncCapDecIns,Increasing,Negative,LittleChange,SIG,,A,AB,,LessThanAve,Average,ABI,N1GtLIGt_4,Instability,MoreUnstable,MoreUnstable,ACEFK,,Moderate,Strong,,SVR,SVR,SVR,LowSHighN,Steep,Average,CloseToDryAd,,DryMMoistL,MovingFtorOt,PosToNeg,Moving,SWQuad,Westerly,DenvCyclone
Neutral,,Neutral,Neutral,Neutral,Dry,Neutral,Wet,Wet,Clear,PC,,Clear,Strong,Strong,Westerly,,Weak,Strong,,IncCapDecIns,Increasing,Neutral,Decreasing,SVR,Aug20_Sep15,D,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,D,PartInhibit,Strong,Moderate,D,XNIL,,SVR,LowSHighN,Steep,Dry,Steep,MarkedUpper,DryMMoistL,DenvCyclone,,,NWQuad,Westerly,SEQuad
WeakUp,Neutral,WeakUp,Neutral,Neutral,Wet,Neutral,Wet,Wet,Clear,Cloudy,PC,PC,,Strong,Westerly,Weak,Weak,Weak,Marked,LittleChange,LittleChange,Neutral,,SVR,Jul16_Aug10,,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,LILt_8,Instability,MoreUnstable,LessUnstable,GJ,PartInhibit,Unfavorable,,J,XNIL,XNIL,SVR,LowNHighS,CloseToDryAd,Dry,Steep,NoMajor,DryMMoistL,DryLine,LittleChange,,LV,LVorOther,LV
Down,Neutral,StrongUp,,Neutral,Neutral,Dry,Dry,Dry,Cloudy,Clear,Cloudy,PC,Weak,,Westerly,Weak,Weak,,,IncCapDecIns,Increasing,WeakPos,LittleChange,,Aug20_Sep15,B,AB,PartInhibit,LessThanAve,LessThanAve,ABI,,Instability,MoreUnstable,,B,,Moderate,,B,SVR,SVR,SVR,LowSHighN,Steep,Average,ModerateOrLe,NoMajor,,,LittleChange,QStationary,,Westerly,DenvCyclone
WeakUp,Down,StrongUp,WeakUp,WeakUp,Neutral,,Neutral,Wet,PC,Cloudy,Cloudy,Cloudy,Strong,,Westerly,Strong,,Strong,Some,IncCapDecIns,Increasing,Neutral,Increasing,SVR,May15_Jun14,K,CThruK,PartInhibit,,Average,K,LIGt0,Stability,,MoreUnstable,ACEFK,PartInhibit,Weak,,K,XNIL,XNIL,SVR,LowEvrywhere,ModerateOrLe,Average,Steep,NoMajor,Other,,SigPositive,Other,NWQuad,Westerly,LongAnticyc
StrongUp,Neutral,WeakUp,StrongUp,StrongUp,Neutral,Neutral,,Neutral,Clear,PC,Clear,Clear,,,StrongWest,,Weak,Weak,,DecCapIncIns,Decreasing,StrongPos,Increasing,XNIL,Aug20_Sep15,,CThruK,PartInhibit,Average,Average,ABI,LIGt0,Stability,LessUnstable,Average,HI,,Weak,Slight,,SIG,SIG,SIG,,ModerateOrLe,Dry,Steep,OtherRapid,DryMMoistL,,,QStationary,,LVorOther,E_NE
Down,Neutral,WeakUp,Neutral,Neutral,Neutral,Wet,Wet,VeryWet,Clear,Clear,Clear,Clear,Strong,Strong,StrongWest,Strong,,Strong,Marked,LittleChange,LittleChange,Negative,Decreasing,SIG,May15_Jun14,C,CThruK,Stifling,Average,Average,CDEJ,LIGt0,Instability,MoreUnstable,LessUnstable,ACEFK,,Weak,Slight,C,XNIL,XNIL,SIG,LowNHighS,CloseToDryAd,Dry,,,MoistMDryL,E_W_S,LittleChange,,AllElse,Westerly,
Neutral,Down,Neutral,Down,,Dry,Dry,Dry,Dry,,Clear,Clear,Clear,Strong,Strong,,Strong,,Strong,Some,LittleChange,LittleChange,Negative,LittleChange,SVR,Aug20_Sep15,I,CThruK,PartInhibit,LessThanAve,LessThanAve,ABI,N5GtLIGt_8,,MoreUnstable,MoreUnstable,HI,TotalInhibit,Unfavorable,,I,XNIL,XNIL,SVR,Other,Steep,Dry,ModerateOrLe,,DryMMoistL,E_W_S,PosToNeg,QStationary,AllElse,LVorOther,DenvCyclone
Down,Neutral,Neutral,,Down,Neutral,Neutral,Neutral,Wet,PC,Cloudy,Cloudy,Cloudy,Weak,Strong,,Weak,Weak,Weak,,IncCapDecIns,,Negative,LittleChange,SIG,May15_Jun14,C,CThruK,,Average,,CDEJ,N1GtLIGt_4,Instability,Average,Average,ACEFK,,Strong,Moderate,C,XNIL,,SIG,LowNHighS,Stable,Dry,Steep,MarkedUpper,DryMMoistL,E_W_N,NegToPos,QStationary,,Westerly,LongAnticyc
Neutral,StronUp,StrongUp,WeakUp,WeakUp,VeryWet,Neutral,Neutral,Neutral,PC,PC,PC,PC,Weak,Strong,Westerly,Strong,,Weak,Marked,DecCapIncIns,Decreasing,Neutral,LittleChange,SIG,Aug20_Sep15,I,CThruK,TotalInhibit,MoreThanAve,LessThanAve,ABI,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,HI,,Weak,Slight,I,SIG,SIG,SIG,LowSHighN,Stable,Average,Steep,OtherRapid,DryMMoistL,MovingFtorOt,LittleChange,QStationary,AllElse,LVorOther,DenvCyclone
StrongUp,StronUp,Neutral,WeakUp,WeakUp,Wet,,VeryWet,VeryWet,PC,Cloudy,PC,PC,Strong,Strong,Other,,,,Some,DecCapIncIns,Decreasing,Negative,LittleChange,SIG,,J,CThruK,TotalInhibit,Average,LessThanAve,CDEJ,N5GtLIGt_8,Stability,LessUnstable,LessUnstable,GJ,PartInhibit,Weak,,J,SVR,SVR,SVR,LowMtsHighPl,ModerateOrLe,Average,ModerateOrLe,,DryMMoistL,DryLine,LittleChange,,LV,,LV
WeakUp,Neutral,StrongUp,WeakUp,WeakUp,Neutral,Dry,Wet,,Clear,,Clear,Clear,Weak,Strong,DCVZFavor,Weak,,Weak,Marked,IncCapDecIns,Increasing,Neutral,Increasing,,Aug11_Aug20,K,,Stifling,Average,MoreThanAve,K,N1GtLIGt_4,Instability,,MoreUnstable,ACEFK,,Moderate,,K,XNIL,XNIL,SIG,,Steep,Dry,ModerateOrLe,MarkedUpper,DryMMoistL,Other,SigPositive,,,Westerly,WidespdDnsl
Down,WeakUp,StrongUp,Neutral,Neutral,Neutral,,,Dry,,PC,PC,PC,Strong,Strong,Other,,,Weak,Marked,IncCapDecIns,,StrongPos,Increasing,SIG,May15_Jun14,K,CThruK,PartInhibit,Average,Average,K,N1GtLIGt_4,Stability,,Average,,PartInhibit,Moderate,,K,,XNIL,SIG,,Steep,Dry,CloseToDryAd,StrongFront,DryMMoistL,MovingFtorOt,LittleChange,Moving,AllElse,,WidespdDnsl
WeakUp,Neutral,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,Wet,Clear,PC,Clear,Clear,Strong,,DCVZFavor,,,,Marked,,Decreasing,Negative,,SIG,Jul2_Jul15,B,AB,,LessThanAve,LessThanAve,ABI,LIGt0,Neutral,Average,LessUnstable,B,PartInhibit,Unfavorable,,B,XNIL,XNIL,SIG,HighEvrywher,ModerateOrLe,VeryMoist,CloseToDryAd,MarkedUpper,MoistMDryL,,LittleChange,Other,AllElse,,DenvCyclone
StrongUp,Down,StrongUp,WeakUp,WeakUp,Neutral,Neutral,Neutral,Wet,PC,PC,PC,Cloudy,,,StrongWest,,Weak,Weak,,IncCapDecIns,Increasing,Negative,Decreasing,XNIL,Jun15_Jul1,,CThruK,PartInhibit,Average,MoreThanAve,CDEJ,LIGt0,Stability,Average,,ACEFK,,Moderate,Moderate,C,XNIL,,SIG,LowAtStation,Steep,Dry,CloseToDryAd,NoMajor,Other,E_W_N,,QStationary,NWQuad,Westerly,LongAnticyc
Down,Neutral,Down,,Neutral,Dry,,VeryWet,,PC,PC,PC,PC,Strong,Strong,StrongWest,Strong,,Strong,Marked,IncCapDecIns,Increasing,,Decreasing,SVR,May15_Jun14,G,CThruK,PartInhibit,Average,Average,,N1GtLIGt_4,,Average,LessUnstable,GJ,,Moderate,Moderate,G,XNIL,XNIL,SVR,LowEvrywhere,CloseToDryAd,Dry,CloseToDryAd,NoMajor,Other,,LittleChange,,LV,,WidespdDnsl
Down,,WeakUp,Down,Down,Neutral,Wet,Neutral,Dry,Clear,Cloudy,PC,PC,Strong,Strong,StrongWest,Strong,,Weak,Some,IncCapDecIns,,StrongPos,Increasing,SVR,Jul2_Jul15,J,CThruK,PartInhibit,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Stability,LessUnstable,MoreUnstable,,,Weak,,J,XNIL,SIG,SVR,LowAtStation,ModerateOrLe,Average,ModerateOrLe,NoMajor,DryMMoistL,DryLine,LittleChange,,LV,LVorOther,LV
StrongUp,WeakUp,Neutral,StrongUp,StrongUp,Dry,,VeryWet,VeryWet,PC,PC,PC,Cloudy,,,Other,,Weak,Weak,,DecCapIncIns,Decreasing,StrongPos,Increasing,XNIL,Jul2_Jul15,,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N5GtLIGt_8,Stability,Average,MoreUnstable,ACEFK,,Unfavorable,Slight,A,SVR,SVR,,LowMtsHighPl,Stable,Average,Steep,MarkedUpper,DryMMoistL,DenvCyclone,LittleChange,Other,SWQuad,Westerly,DenvCyclone
StrongUp,Neutral,Down,WeakUp,WeakUp,Wet,Neutral,Neutral,Dry,Clear,Cloudy,,Clear,,Strong,StrongWest,Strong,,Weak,,LittleChange,LittleChange,WeakPos,LittleChange,SIG,Aug20_Sep15,G,CThruK,Stifling,Average,Average,G,N5GtLIGt_8,Stability,,LessUnstable,GJ,PartInhibit,Moderate,Moderate,,XNIL,XNIL,SIG,LowEvrywhere,Steep,Dry,CloseToDryAd,MarkedUpper,Other,DryLine,PosToNeg,,NWQuad,Westerly,SEQuad
WeakUp,Neutral,Down,Down,Down,,Neutral,Dry,Dry,Cloudy,Clear,Cloudy,PC,Weak,Strong,DCVZFavor,,,Weak,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,SVR,May15_Jun14,A,AB,PartInhibit,LessThanAve,Average,ABI,N1GtLIGt_4,Stability,LessUnstable,MoreUnstable,ACEFK,,Moderate,Slight,A,SVR,SVR,SVR,HighEvrywher,ModerateOrLe,VeryMoist,Steep,MarkedUpper,Other,E_W_S,PosToNeg,QStationary,SWQuad,Westerly,DenvCyclone
,Down,Down,Down,Down,Neutral,Dry,,Neutral,Clear,PC,Cloudy,Cloudy,Weak,Strong,DCVZFavor,Weak,Strong,Strong,Marked,IncCapDecIns,Increasing,,LittleChange,SIG,Aug11_Aug20,I,CThruK,PartInhibit,LessThanAve,MoreThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,,Stifling,Moderate,,I,SIG,SIG,SIG,LowMtsHighPl,Steep,Average,CloseToDryAd,NoMajor,,MovingFtorOt,SigPositive,Moving,LV,Westerly,E_NE
Neutral,Down,Neutral,Neutral,,,Wet,Wet,Wet,Clear,PC,PC,PC,,Strong,Westerly,Weak,Weak,Strong,Marked,IncCapDecIns,Increasing,WeakPos,Increasing,,Jul2_Jul15,G,CThruK,,LessThanAve,Average,G,N1GtLIGt_4,Stability,Average,MoreUnstable,GJ,TotalInhibit,Moderate,,G,XNIL,XNIL,XNIL,LowAtStation,CloseToDryAd,Dry,CloseToDryAd,MarkedUpper,Other,,,Other,SWQuad,Westerly,LV
,WeakUp,StrongUp,StrongUp,StrongUp,Wet,Neutral,Neutral,Wet,PC,PC,PC,Cloudy,Weak,Strong,Westerly,Strong,,Weak,Marked,DecCapIncIns,,Neutral,Decreasing,SVR,May15_Jun14,D,CThruK,PartInhibit,Average,LessThanAve,CDEJ,LIGt0,,LessUnstable,LessUnstable,D,PartInhibit,Strong,Moderate,D,XNIL,XNIL,SVR,LowMtsHighPl,CloseToDryAd,Average,CloseToDryAd,StrongFront,DryMMoistL,,NegToPos,,NWQuad,Westerly,SEQuad
StrongUp,,Neutral,StrongUp,StrongUp,Neutral,,Dry,,PC,PC,Clear,,Strong,Strong,Westerly,Strong,,Strong,Marked,DecCapIncIns,Decreasing,Neutral,LittleChange,SIG,Jun15_Jul1,K,CThruK,PartInhibit,Average,LessThanAve,,N1GtLIGt_4,Instability,Average,MoreUnstable,,,Moderate,Slight,K,XNIL,XNIL,SIG,Other,Steep,Dry,Steep,StrongFront,DryMMoistL,Other,NegToPos,,AllElse,LVorOther,LongAnticyc
StrongUp,WeakUp,Down,WeakUp,WeakUp,VeryWet,,VeryWet,VeryWet,Clear,Clear,Clear,PC,Weak,Strong,StrongWest,Strong,,Strong,Marked,IncCapDecIns,Increasing,Neutral,LittleChange,SVR,May15_Jun14,,AB,PartInhibit,LessThanAve,Average,ABI,N1GtLIGt_4,Stability,,LessUnstable,B,,Moderate,Moderate,B,SVR,SVR,SVR,LowEvrywhere,Steep,Average,Steep,NoMajor,Other,DenvCyclone,PosToNeg,,LV,Westerly,DenvCyclone
Down,Neutral,Down,Down,Down,Neutral,VeryWet,Dry,Dry,,PC,Clear,Clear,Strong,Strong,Westerly,Strong,Weak,Weak,,LittleChange,LittleChange,Negative,,SVR,May15_Jun14,D,,,LessThanAve,LessThanAve,,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,D,,Weak,Moderate,D,SVR,SVR,SVR,LowSHighN,Steep,Dry,Steep,,Other,DenvCyclone,PosToNeg,,AllElse,Westerly,
Neutral,Neutral,Down,Down,Down,Neutral,Dry,,,,,Clear,Clear,,,StrongWest,,,,,IncCapDecIns,Increasing,Neutral,LittleChange,SIG,Jul16_Aug10,B,AB,TotalInhibit,Average,Average,ABI,N5GtLIGt_8,Stability,Average,MoreUnstable,B,PartInhibit,Weak,,B,,XNIL,SIG,LowNHighS,Steep,Average,Steep,OtherRapid,DryMMoistL,DenvCyclone,LittleChange,Other,SWQuad,LVorOther,E_NE
StrongUp,Neutral,StrongUp,StrongUp,,VeryWet,,VeryWet,VeryWet,Clear,Clear,,PC,Strong,Strong,StrongWest,,Weak,Strong,Marked,LittleChange,LittleChange,Negative,Decreasing,SVR,May15_Jun14,B,AB,PartInhibit,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,B,Stifling,Moderate,Slight,,XNIL,XNIL,SVR,LowEvrywhere,Steep,Dry,CloseToDryAd,OtherRapid,DryMMoistL,E_W_S,SigNegative,Other,AllElse,LVorOther,DenvCyclone
WeakUp,Down,Neutral,Neutral,Neutral,Neutral,Neutral,Dry,Neutral,Clear,PC,Clear,Clear,Weak,Weak,Other,,,,,IncCapDecIns,Increasing,Negative,Decreasing,SIG,May15_Jun14,,,PartInhibit,MoreThanAve,MoreThanAve,ABI,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,,PartInhibit,Unfavorable,,A,XNIL,XNIL,SIG,LowMtsHighPl,ModerateOrLe,Average,Steep,OtherRapid,DryMMoistL,DenvCyclone,PosToNeg,Other,SWQuad,Westerly,
StrongUp,,Neutral,WeakUp,WeakUp,Dry,VeryWet,Neutral,Wet,Cloudy,PC,Cloudy,Cloudy,Strong,,Other,,,,Marked,LittleChange,LittleChange,,Decreasing,SIG,Jul16_Aug10,J,CThruK,Stifling,MoreThanAve,MoreThanAve,CDEJ,LIGt0,Stability,LessUnstable,LessUnstable,GJ,,Unfavorable,,J,XNIL,XNIL,SIG,HighEvrywher,ModerateOrLe,Average,Steep,NoMajor,,DryLine,LittleChange,,LV,LVorOther,LV
Down,,WeakUp,Neutral,Neutral,Wet,Dry,Wet,Wet,PC,PC,PC,PC,Weak,Strong,Westerly,Strong,,,Marked,IncCapDecIns,Increasing,,Increasing,SIG,,B,AB,PartInhibit,Average,MoreThanAve,ABI,N1GtLIGt_4,Neutral,,MoreUnstable,B,,Moderate,Strong,B,SVR,SVR,SVR,LowEvrywhere,ModerateOrLe,Average,CloseToDryAd,,Other,MovingFtorOt,,Other,NWQuad,LVorOther,DenvCyclone
StrongUp,,Neutral,WeakUp,WeakUp,Dry,Neutral,VeryWet,VeryWet,Clear,Clear,Clear,PC,,Strong,StrongWest,Strong,Weak,Weak,Marked,,Decreasing,Neutral,LittleChange,SVR,May15_Jun14,H,CThruK,Stifling,Average,Average,H,N1GtLIGt_4,,Average,Average,HI,PartInhibit,Unfavorable,Slight,H,XNIL,XNIL,SVR,,Stable,VeryMoist,CloseToDryAd,MarkedUpper,Other,,NegToPos,,NWQuad,LVorOther,E_NE
Neutral,Neutral,Down,Neutral,Neutral,Dry,Neutral,Neutral,Neutral,Clear,Clear,Clear,Clear,Strong,Strong,Westerly,,,,,IncCapDecIns,Increasing,Negative,LittleChange,SVR,Aug20_Sep15,G,CThruK,,Average,MoreThanAve,G,LILt_8,Stability,MoreUnstable,MoreUnstable,GJ,Stifling,,Slight,G,XNIL,XNIL,SVR,LowEvrywhere,CloseToDryAd,,CloseToDryAd,StrongFront,MoistMDryL,,NegToPos,,AllElse,,WidespdDnsl
WeakUp,StronUp,Neutral,WeakUp,WeakUp,Dry,Wet,VeryWet,VeryWet,Clear,Clear,,Clear,Weak,Strong,StrongWest,Strong,,Weak,Marked,LittleChange,LittleChange,Negative,Decreasing,,Aug20_Sep15,D,CThruK,PartInhibit,Average,Average,CDEJ,N1GtLIGt_4,Stability,LessUnstable,LessUnstable,D,,Weak,Slight,D,SVR,SVR,SVR,LowAtStation,Steep,Average,ModerateOrLe,,DryMMoistL,DryLine,SigNegative,Other,AllElse,Westerly,SEQuad
WeakUp,Neutral,WeakUp,WeakUp,WeakUp,Neutral,VeryWet,Neutral,Wet,PC,Clear,Clear,PC,,,Westerly,Weak,,Strong,,LittleChange,LittleChange,Neutral,Decreasing,SIG,Aug20_Sep15,J,CThruK,PartInhibit,MoreThanAve,MoreThanAve,CDEJ,N1GtLIGt_4,Instability,Average,Average,GJ,,Moderate,Strong,,XNIL,XNIL,SIG,Other,CloseToDryAd,Dry,Steep,NoMajor,MoistMDryL,DryLine,LittleChange,Other,LV,LVorOther,LV
StrongUp,Neutral,Down,Neutral,Neutral,,Dry,,Neutral,,Clear,Clear,Clear,,Strong,DCVZFavor,Weak,Weak,Weak,Some,DecCapIncIns,Decreasing,Neutral,,SIG,Jul2_Jul15,J,,Stifling,MoreThanAve,LessThanAve,CDEJ,N1GtLIGt_4,,LessUnstable,LessUnstable,GJ,,Weak,Strong,J,,SIG,SIG,LowAtStation,ModerateOrLe,Average,CloseToDryAd,NoMajor,MoistMDryL,DryLine,LittleChange,Other,LV,LVorOther,LV
WeakUp,Neutral,Neutral,Neutral,Neutral,Neutral,,,,PC,PC,Cloudy,,Strong,Strong,StrongWest,Strong,Strong,Strong,,IncCapDecIns,Increasing,WeakPos,Decreasing,SIG,,,CThruK,,LessThanAve,LessThanAve,ABI,N1GtLIGt_4,Instability,Average,Average,HI,,Weak,Slight,I,XNIL,XNIL,SIG,LowSHighN,ModerateOrLe,Average,CloseToDryAd,OtherRapid,DryMMoistL,E_W_N,PosToNeg,Moving,SWQuad,Westerly,LongAnticyc
StrongUp,Down,StrongUp,StrongUp,StrongUp,Neutral,VeryWet,Neutral,VeryWet,PC,PC,PC,Cloudy,Strong,Strong,StrongWest,Strong,,Strong,Marked,IncCapDecIns,Increasing,Negative,Decreasing,SIG,Aug20_Sep15,K,CThruK,PartInhibit,LessThanAve,LessThanAve,K,LIGt0,Stability,LessUnstable,LessUnstable,,,,Slight,K,XNIL,,SIG,Other,Steep,VeryMoist,CloseToDryAd,MarkedUpper,DryMMoistL,,SigPositive,Moving,AllElse,LVorOther,SEQuad
Down,,,Neutral,Neutral,Neutral,VeryWet,Wet,Wet,PC,Clear,Clear,Clear,Strong,Strong,StrongWest,Strong,Strong,Strong,Some,LittleChange,LittleChange,Negative,Decreasing,XNIL,Aug20_Sep15,J,CThruK,Stifling,Average,Average,,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,GJ,,Moderate,,J,XNIL,,XNIL,LowMtsHighPl,Steep,Dry,Steep,NoMajor,DryMMoistL,DryLine,LittleChange,,AllElse,LVorOther,LV
Down,StronUp,WeakUp,Neutral,Neutral,Wet,Wet,Wet,Neutral,PC,,Cloudy,Cloudy,Weak,Strong,Westerly,Weak,Weak,Weak,Some,,LittleChange,WeakPos,Increasing,XNIL,Aug20_Sep15,H,CThruK,PartInhibit,Average,Average,H,N1GtLIGt_4,Stability,MoreUnstable,MoreUnstable,HI,PartInhibit,Unfavorable,,H,,SIG,SIG,Other,ModerateOrLe,VeryMoist,ModerateOrLe,MarkedUpper,DryMMoistL,,SigNegative,,AllElse,Westerly,E_NE
Neutral,Down,StrongUp,Neutral,Neutral,Dry,Neutral,VeryWet,VeryWet,Clear,PC,PC,Cloudy,,,Other,,Weak,Weak,,,Decreasing,Neutral,LittleChange,XNIL,Jul16_Aug10,F,CThruK,,,,F,N1GtLIGt_4,Neutral,LessUnstable,LessUnstable,ACEFK,,Weak,Slight,,,,XNIL,,ModerateOrLe,VeryMoist,,NoMajor,Other,,LittleChange,,LV,LVorOther,E_NE
Neutral,Down,Neutral,Neutral,,Neutral,Neutral,Neutral,Neutral,PC,PC,,PC,,,,,Weak,,,DecCapIncIns,Decreasing,WeakPos,LittleChange,XNIL,Aug20_Sep15,A,AB,PartInhibit,Average,Average,ABI,N5GtLIGt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,,Moderate,A,SIG,SIG,SIG,HighEvrywher,Stable,Average,ModerateOrLe,MarkedUpper,Other,MovingFtorOt,NegToPos,,SWQuad,Westerly,DenvCyclone
WeakUp,Neutral,Neutral,Neutral,Neutral,VeryWet,Dry,Neutral,Neutral,PC,Cloudy,PC,PC,Weak,,Westerly,Strong,,Weak,Some,IncCapDecIns,,StrongPos,Increasing,SVR,May15_Jun14,,CThruK,PartInhibit,Average,MoreThanAve,K,LILt_8,Neutral,MoreUnstable,MoreUnstable,ACEFK,PartInhibit,Weak,,,XNIL,XNIL,SVR,Other,Steep,Dry,ModerateOrLe,NoMajor,Other,DryLine,SigPositive,Other,NWQuad,LVorOther,WidespdDnsl
Down,StronUp,Neutral,Neutral,Neutral,Neutral,Wet,Neutral,Neutral,Clear,PC,Clear,Clear,,Strong,Other,,,Strong,Marked,LittleChange,LittleChange,,Decreasing,SIG,May15_Jun14,B,AB,PartInhibit,Average,Average,,N1GtLIGt_4,Neutral,,LessUnstable,B,PartInhibit,Weak,Slight,B,SVR,SVR,SVR,,ModerateOrLe,VeryMoist,Steep,OtherRapid,MoistMDryL,DenvCyclone,LittleChange,Other,AllElse,LVorOther,DenvCyclone
WeakUp,StronUp,Neutral,Neutral,Neutral,,Neutral,Neutral,Neutral,PC,PC,Cloudy,,,Strong,DCVZFavor,Strong,Weak,,Marked,LittleChange,LittleChange,WeakPos,LittleChange,SIG,May15_Jun14,E,CThruK,PartInhibit,Average,Average,CDEJ,LILt_8,Instability,MoreUnstable,MoreUnstable,ACEFK,Stifling,Strong,,E,,SVR,SVR,LowNHighS,CloseToDryAd,Dry,Steep,OtherRapid,MoistMDryL,Other,LittleChange,Other,SWQuad,LVorOther,LV
