HISTORY,CVP,PCWP,HYPOVOLEMIA,LVEDVOLUME,LVFAILURE,STROKEVOLUME,ERRLOWOUTPUT,HRBP,HREKG,ERRCAUTER,HRSAT,INSUFFANESTH,ANAPHYLAXIS,TPR,EXPCO2,KINKEDTUBE,MINVOL,FIO2,PVSAT,SAO2,PAP,PULMEMBOLUS,SHUNT,INTUBATION,PRESS,DISCONNECT,MINVOLSET,VENTMACH,VENTTUBE,VENTLUNG,VENTALV,ARTCO2,CATECHOL,HR,CO,BP
False,HIGH,HIGH,True,HIGH,False,NORMAL,False,LOW,LOW,True,NORMAL,False,False,,NORMAL,False,ZERO,,,LOW,NORMAL,False,,,,False,,,LOW,LOW,,HIGH,HIGH,NORMAL,NORMAL,
False,NORMAL,,False,NORMAL,False,,False,,HIGH,False,HIGH,False,False,NORMAL,NORMAL,False,LOW,NORMAL,HIGH,LOW,NORMAL,False,HIGH,,NORMAL,False,HIGH,HIGH,,NORMAL,HIGH,LOW,HIGH,,HIGH,HIGH
False,NORMAL,,False,NORMAL,False,,False,,HIGH,False,HIGH,False,False,NORMAL,,False,NORMAL,NORMAL,,LOW,LOW,False,NORMAL,NORMAL,,False,,NORMAL,LOW,ZERO,,HIGH,,HIGH,HIGH,NORMAL
False,NORMAL,NORMAL,False,NORMAL,False,,False,HIGH,,False,,False,False,NORMAL,HIGH,False,LOW,NORMAL,LOW,LOW,,False,NORMAL,NORMAL,HIGH,True,,HIGH,NORMAL,HIGH,,HIGH,HIGH,HIGH,,HIGH
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,,False,,False,False,LOW,LOW,False,ZERO,NORMAL,,LOW,NORMAL,False,,NORMAL,NORMAL,False,,NORMAL,,ZERO,,HIGH,,HIGH,,
False,NORMAL,NORMAL,False,,False,NORMAL,False,HIGH,HIGH,False,,False,False,,LOW,False,HIGH,NORMAL,HIGH,LOW,NORMAL,False,,NORMAL,,True,NORMAL,NORMAL,,LOW,HIGH,,HIGH,,,
False,,NORMAL,False,NORMAL,False,,False,,HIGH,False,HIGH,False,False,NORMAL,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,,NORMAL,,False,NORMAL,,,ZERO,ZERO,,HIGH,HIGH,HIGH,
False,NORMAL,,False,NORMAL,False,NORMAL,False,LOW,,False,LOW,False,False,HIGH,,False,LOW,NORMAL,LOW,,HIGH,False,NORMAL,,ZERO,False,LOW,ZERO,ZERO,ZERO,LOW,,NORMAL,NORMAL,NORMAL,
False,,HIGH,True,HIGH,False,NORMAL,False,HIGH,HIGH,False,,False,False,LOW,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,NORMAL,LOW,False,NORMAL,,LOW,ZERO,ZERO,HIGH,,HIGH,HIGH,
False,NORMAL,,False,NORMAL,False,NORMAL,False,HIGH,NORMAL,False,HIGH,False,False,,,False,LOW,NORMAL,LOW,,NORMAL,False,NORMAL,,LOW,False,NORMAL,NORMAL,,,LOW,HIGH,HIGH,HIGH,HIGH,HIGH
False,,,False,NORMAL,False,,False,HIGH,HIGH,False,,True,False,LOW,LOW,False,ZERO,NORMAL,,LOW,NORMAL,False,NORMAL,,HIGH,False,NORMAL,NORMAL,LOW,,,HIGH,,,HIGH,LOW
False,NORMAL,NORMAL,False,NORMAL,False,,False,,NORMAL,True,NORMAL,False,False,HIGH,,False,,,LOW,,NORMAL,False,NORMAL,ESOPHAGEAL,HIGH,False,NORMAL,NORMAL,LOW,,ZERO,HIGH,HIGH,HIGH,,HIGH
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,,LOW,False,,False,False,,LOW,False,HIGH,,HIGH,,,False,,NORMAL,HIGH,True,NORMAL,NORMAL,ZERO,,,,NORMAL,NORMAL,NORMAL,NORMAL
False,,,True,,False,LOW,False,HIGH,,False,,False,False,,,False,ZERO,NORMAL,,LOW,NORMAL,False,NORMAL,NORMAL,HIGH,False,NORMAL,,,ZERO,ZERO,HIGH,HIGH,HIGH,LOW,LOW
False,NORMAL,NORMAL,False,,False,NORMAL,False,HIGH,HIGH,False,,False,False,HIGH,,False,ZERO,NORMAL,LOW,,NORMAL,False,HIGH,,HIGH,False,NORMAL,NORMAL,LOW,LOW,,HIGH,HIGH,HIGH,HIGH,HIGH
False,,NORMAL,False,NORMAL,False,,False,HIGH,NORMAL,True,NORMAL,False,False,NORMAL,,False,ZERO,NORMAL,,LOW,NORMAL,False,,NORMAL,LOW,False,,,,ZERO,ZERO,HIGH,,HIGH,HIGH,NORMAL
False,NORMAL,,False,NORMAL,False,LOW,False,HIGH,,False,HIGH,False,False,NORMAL,,False,HIGH,,NORMAL,LOW,,False,HIGH,NORMAL,LOW,False,LOW,HIGH,HIGH,LOW,HIGH,LOW,,HIGH,LOW,LOW
False,HIGH,HIGH,False,HIGH,False,,False,HIGH,,False,HIGH,True,False,NORMAL,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,,,True,NORMAL,ZERO,ZERO,ZERO,,HIGH,HIGH,HIGH,,
True,,NORMAL,False,LOW,True,LOW,False,HIGH,HIGH,False,,False,False,NORMAL,LOW,False,HIGH,NORMAL,HIGH,HIGH,NORMAL,False,,NORMAL,LOW,False,HIGH,,HIGH,,HIGH,,,HIGH,NORMAL,NORMAL
False,NORMAL,NORMAL,False,,False,,False,HIGH,HIGH,False,HIGH,False,False,NORMAL,LOW,False,ZERO,NORMAL,LOW,LOW,LOW,False,NORMAL,NORMAL,,False,NORMAL,NORMAL,LOW,ZERO,,NORMAL,HIGH,,HIGH,NORMAL
False,HIGH,HIGH,False,HIGH,False,NORMAL,False,HIGH,HIGH,False,HIGH,True,False,NORMAL,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,NORMAL,HIGH,True,NORMAL,,ZERO,ZERO,,,,HIGH,HIGH,HIGH
False,HIGH,NORMAL,True,HIGH,False,LOW,False,HIGH,HIGH,False,,False,False,,,False,,,LOW,LOW,NORMAL,False,NORMAL,NORMAL,NORMAL,False,NORMAL,NORMAL,LOW,,ZERO,,HIGH,,,LOW
False,,,False,,False,NORMAL,False,,HIGH,False,HIGH,False,False,LOW,LOW,True,,NORMAL,,HIGH,,False,,NORMAL,NORMAL,False,,NORMAL,LOW,ZERO,,HIGH,HIGH,HIGH,,LOW
False,,,True,HIGH,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,NORMAL,ZERO,False,ZERO,NORMAL,,HIGH,NORMAL,False,,,HIGH,False,NORMAL,NORMAL,LOW,ZERO,HIGH,LOW,HIGH,HIGH,HIGH,
False,,HIGH,False,HIGH,False,,False,HIGH,,False,HIGH,False,False,,HIGH,False,,NORMAL,LOW,LOW,NORMAL,False,NORMAL,NORMAL,HIGH,False,,NORMAL,NORMAL,HIGH,LOW,,HIGH,HIGH,HIGH,
False,NORMAL,NORMAL,False,,False,NORMAL,False,LOW,LOW,True,NORMAL,False,False,HIGH,,False,ZERO,NORMAL,,LOW,NORMAL,False,,NORMAL,LOW,False,,NORMAL,,,ZERO,HIGH,HIGH,,NORMAL,HIGH
False,NORMAL,,False,,False,NORMAL,False,LOW,,False,,False,False,HIGH,LOW,False,,NORMAL,LOW,NORMAL,,False,,NORMAL,NORMAL,False,,NORMAL,LOW,ZERO,ZERO,,NORMAL,NORMAL,NORMAL,HIGH
False,NORMAL,NORMAL,False,,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,LOW,NORMAL,False,ZERO,NORMAL,,,NORMAL,False,,,HIGH,False,,NORMAL,LOW,,,HIGH,HIGH,HIGH,HIGH,LOW
False,,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,,LOW,False,,NORMAL,LOW,LOW,,False,NORMAL,NORMAL,NORMAL,False,,NORMAL,,ZERO,,HIGH,HIGH,HIGH,HIGH,
False,HIGH,,True,HIGH,False,NORMAL,False,NORMAL,,False,NORMAL,False,False,NORMAL,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,NORMAL,HIGH,False,LOW,,ZERO,ZERO,ZERO,HIGH,HIGH,LOW,,
False,NORMAL,NORMAL,False,,False,,False,,HIGH,False,HIGH,False,False,,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,NORMAL,,False,,NORMAL,LOW,ZERO,,HIGH,HIGH,HIGH,HIGH,
False,NORMAL,NORMAL,False,,False,NORMAL,True,NORMAL,HIGH,False,HIGH,False,False,,ZERO,False,HIGH,,HIGH,,NORMAL,False,NORMAL,NORMAL,HIGH,False,,ZERO,ZERO,LOW,HIGH,NORMAL,HIGH,,,LOW
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,,,True,NORMAL,False,False,NORMAL,LOW,False,,NORMAL,LOW,,NORMAL,False,NORMAL,NORMAL,LOW,False,,NORMAL,,ZERO,ZERO,HIGH,,HIGH,,NORMAL
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,LOW,NORMAL,False,,False,False,,,False,,NORMAL,,LOW,NORMAL,False,NORMAL,NORMAL,HIGH,False,,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,NORMAL,,
False,,,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,NORMAL,LOW,False,,NORMAL,,LOW,NORMAL,False,,NORMAL,LOW,False,,,LOW,ZERO,,HIGH,HIGH,HIGH,HIGH,NORMAL
False,NORMAL,NORMAL,False,,False,NORMAL,False,HIGH,HIGH,False,,False,False,,LOW,False,ZERO,,LOW,LOW,NORMAL,False,NORMAL,NORMAL,NORMAL,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH
False,,NORMAL,False,,False,,False,LOW,LOW,False,LOW,False,False,NORMAL,LOW,False,ZERO,NORMAL,LOW,LOW,,False,HIGH,NORMAL,LOW,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL,NORMAL
False,HIGH,HIGH,True,HIGH,False,NORMAL,True,NORMAL,HIGH,False,HIGH,False,False,LOW,LOW,False,,NORMAL,LOW,LOW,NORMAL,False,NORMAL,,NORMAL,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,,HIGH,
False,NORMAL,,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,HIGH,True,False,NORMAL,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,,HIGH,False,NORMAL,NORMAL,LOW,ZERO,,HIGH,,HIGH,HIGH,HIGH
False,,,False,NORMAL,False,NORMAL,False,,NORMAL,True,NORMAL,False,False,NORMAL,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,,HIGH,True,NORMAL,NORMAL,ZERO,ZERO,,,HIGH,HIGH,HIGH,HIGH
False,,NORMAL,False,,False,LOW,False,HIGH,HIGH,False,HIGH,False,False,NORMAL,,False,ZERO,,LOW,LOW,NORMAL,False,,NORMAL,LOW,False,NORMAL,NORMAL,LOW,,ZERO,HIGH,HIGH,HIGH,LOW,LOW
True,,LOW,True,,True,,False,HIGH,,False,HIGH,False,False,HIGH,,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,NORMAL,,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,,LOW,HIGH
False,HIGH,HIGH,True,HIGH,False,LOW,False,LOW,HIGH,True,,False,False,NORMAL,LOW,False,ZERO,NORMAL,,LOW,HIGH,False,NORMAL,,HIGH,False,NORMAL,NORMAL,LOW,ZERO,,HIGH,,NORMAL,LOW,LOW
False,,,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,LOW,LOW,False,ZERO,,LOW,,,False,NORMAL,,NORMAL,False,NORMAL,NORMAL,LOW,,,HIGH,HIGH,HIGH,,LOW
False,NORMAL,NORMAL,False,,False,NORMAL,True,HIGH,LOW,False,LOW,True,False,HIGH,LOW,False,,NORMAL,HIGH,,NORMAL,False,NORMAL,NORMAL,HIGH,False,NORMAL,LOW,,LOW,HIGH,LOW,NORMAL,NORMAL,NORMAL,
False,NORMAL,,False,NORMAL,False,NORMAL,False,,LOW,False,LOW,False,False,,LOW,True,,NORMAL,LOW,,,False,,ONESIDED,ZERO,False,NORMAL,NORMAL,LOW,,,NORMAL,NORMAL,,,
False,,NORMAL,False,NORMAL,False,NORMAL,False,,HIGH,False,,False,False,NORMAL,LOW,False,ZERO,,LOW,,NORMAL,False,NORMAL,NORMAL,NORMAL,False,NORMAL,,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH
False,HIGH,HIGH,True,,False,NORMAL,False,LOW,LOW,False,LOW,False,False,,,False,LOW,,,LOW,NORMAL,False,NORMAL,,ZERO,True,HIGH,HIGH,NORMAL,HIGH,LOW,HIGH,HIGH,NORMAL,NORMAL,NORMAL
False,,HIGH,True,HIGH,False,NORMAL,False,HIGH,HIGH,False,,False,False,NORMAL,LOW,False,,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,NORMAL,LOW,False,HIGH,HIGH,HIGH,,HIGH,,HIGH,HIGH,HIGH,
False,NORMAL,NORMAL,False,,False,NORMAL,False,NORMAL,HIGH,False,HIGH,False,False,NORMAL,LOW,False,,LOW,LOW,LOW,,False,NORMAL,,HIGH,False,NORMAL,NORMAL,LOW,ZERO,,HIGH,HIGH,HIGH,HIGH,
False,NORMAL,,False,,False,NORMAL,False,HIGH,HIGH,False,,False,False,HIGH,LOW,False,ZERO,NORMAL,,LOW,NORMAL,False,NORMAL,NORMAL,HIGH,False,NORMAL,NORMAL,LOW,ZERO,ZERO,,,HIGH,HIGH,
False,HIGH,,False,HIGH,False,NORMAL,False,HIGH,,True,NORMAL,False,False,LOW,,False,ZERO,NORMAL,,,,False,NORMAL,NORMAL,HIGH,False,NORMAL,NORMAL,,ZERO,ZERO,,HIGH,,HIGH,
False,NORMAL,HIGH,True,HIGH,False,LOW,False,HIGH,,False,HIGH,False,False,NORMAL,,False,HIGH,NORMAL,HIGH,,NORMAL,False,,NORMAL,HIGH,False,,,ZERO,LOW,HIGH,,HIGH,HIGH,LOW,LOW
False,NORMAL,NORMAL,False,,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,HIGH,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,,NORMAL,HIGH,False,,NORMAL,,ZERO,ZERO,,HIGH,HIGH,HIGH,
False,LOW,,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,LOW,LOW,False,,NORMAL,HIGH,,NORMAL,False,NORMAL,,,False,NORMAL,,ZERO,LOW,HIGH,LOW,,HIGH,HIGH,LOW
False,NORMAL,NORMAL,False,,False,NORMAL,False,HIGH,,False,HIGH,False,False,,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,NORMAL,NORMAL,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,,,HIGH,NORMAL
False,NORMAL,NORMAL,False,,False,NORMAL,False,,HIGH,False,HIGH,False,False,LOW,LOW,False,NORMAL,NORMAL,LOW,LOW,HIGH,False,NORMAL,NORMAL,HIGH,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,,LOW
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,LOW,LOW,False,LOW,False,False,HIGH,LOW,False,,NORMAL,HIGH,,NORMAL,False,,NORMAL,LOW,False,NORMAL,NORMAL,HIGH,,HIGH,LOW,NORMAL,NORMAL,,
False,LOW,LOW,False,,False,,False,NORMAL,NORMAL,False,NORMAL,False,False,HIGH,LOW,False,,NORMAL,LOW,,NORMAL,False,,NORMAL,HIGH,False,NORMAL,NORMAL,,ZERO,ZERO,HIGH,,LOW,LOW,NORMAL
False,HIGH,HIGH,False,HIGH,False,NORMAL,False,LOW,,True,HIGH,True,False,NORMAL,LOW,False,ZERO,NORMAL,LOW,LOW,LOW,False,NORMAL,NORMAL,NORMAL,False,NORMAL,NORMAL,,,,HIGH,HIGH,,NORMAL,NORMAL
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,,HIGH,False,,False,False,NORMAL,LOW,False,HIGH,,HIGH,,NORMAL,False,NORMAL,NORMAL,HIGH,True,,,ZERO,LOW,HIGH,,HIGH,HIGH,,HIGH
False,HIGH,NORMAL,True,,False,,False,HIGH,HIGH,False,HIGH,False,False,LOW,LOW,False,ZERO,NORMAL,LOW,,,False,,NORMAL,HIGH,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,,LOW,
False,LOW,NORMAL,False,,False,NORMAL,False,,HIGH,False,HIGH,False,False,NORMAL,LOW,False,ZERO,,,,NORMAL,False,NORMAL,,,False,NORMAL,NORMAL,,ZERO,ZERO,HIGH,,HIGH,,
True,,LOW,False,LOW,True,,False,HIGH,,False,HIGH,False,False,NORMAL,LOW,False,ZERO,,LOW,,NORMAL,False,,NORMAL,,False,NORMAL,,LOW,ZERO,ZERO,HIGH,HIGH,,HIGH,
False,,HIGH,False,HIGH,False,NORMAL,False,LOW,LOW,False,LOW,False,False,HIGH,HIGH,False,LOW,,LOW,LOW,NORMAL,False,,NORMAL,LOW,False,NORMAL,NORMAL,,HIGH,,HIGH,HIGH,NORMAL,,
False,NORMAL,HIGH,True,HIGH,False,LOW,False,HIGH,HIGH,False,HIGH,False,False,HIGH,,False,,NORMAL,LOW,LOW,,False,NORMAL,NORMAL,LOW,False,NORMAL,NORMAL,LOW,,,HIGH,HIGH,HIGH,LOW,NORMAL
False,NORMAL,,False,NORMAL,False,,False,HIGH,HIGH,False,,False,False,LOW,NORMAL,False,ZERO,NORMAL,LOW,,NORMAL,False,HIGH,NORMAL,HIGH,False,NORMAL,NORMAL,LOW,NORMAL,,,,HIGH,,LOW
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,,False,HIGH,False,False,,,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,,,HIGH,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH
False,NORMAL,NORMAL,False,,False,,False,,,False,HIGH,False,False,NORMAL,,False,ZERO,NORMAL,LOW,LOW,,False,NORMAL,NORMAL,HIGH,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,,,LOW,LOW
False,NORMAL,,False,NORMAL,False,NORMAL,False,,,False,HIGH,False,False,LOW,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,,NORMAL,,False,,NORMAL,LOW,ZERO,,HIGH,HIGH,HIGH,HIGH,LOW
False,NORMAL,NORMAL,False,NORMAL,False,LOW,False,HIGH,HIGH,False,HIGH,True,False,HIGH,,False,ZERO,,LOW,LOW,NORMAL,False,HIGH,,LOW,False,,,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,,
False,NORMAL,,False,NORMAL,False,,False,,HIGH,False,HIGH,True,False,LOW,ZERO,False,,NORMAL,,HIGH,NORMAL,False,NORMAL,,,False,HIGH,HIGH,HIGH,LOW,HIGH,NORMAL,,HIGH,LOW,LOW
False,NORMAL,,False,NORMAL,False,NORMAL,False,,HIGH,False,HIGH,False,False,NORMAL,LOW,False,HIGH,NORMAL,HIGH,HIGH,,False,NORMAL,,LOW,False,NORMAL,,,LOW,HIGH,,HIGH,HIGH,,NORMAL
False,,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,NORMAL,,False,ZERO,NORMAL,,LOW,NORMAL,False,NORMAL,NORMAL,HIGH,False,,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,NORMAL,True,NORMAL,False,False,NORMAL,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,,NORMAL,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,HIGH,HIGH
False,LOW,LOW,False,LOW,False,NORMAL,False,,HIGH,False,,False,False,NORMAL,,False,ZERO,NORMAL,LOW,,,True,,NORMAL,LOW,False,,NORMAL,LOW,ZERO,,,HIGH,HIGH,HIGH,NORMAL
False,,HIGH,True,,False,LOW,False,,HIGH,False,HIGH,True,False,,LOW,False,HIGH,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,NORMAL,HIGH,True,NORMAL,NORMAL,ZERO,LOW,HIGH,LOW,,HIGH,LOW,LOW
False,,,False,,False,,False,HIGH,HIGH,False,HIGH,False,False,NORMAL,,False,ZERO,NORMAL,LOW,LOW,LOW,False,NORMAL,NORMAL,LOW,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,,HIGH,NORMAL
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,,LOW,False,ZERO,NORMAL,,LOW,,False,NORMAL,,HIGH,False,NORMAL,,LOW,ZERO,ZERO,,HIGH,HIGH,HIGH,LOW
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,LOW,,False,HIGH,,HIGH,HIGH,NORMAL,False,,NORMAL,HIGH,False,LOW,ZERO,ZERO,LOW,,,HIGH,,NORMAL,LOW
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,HIGH,True,False,NORMAL,LOW,False,,NORMAL,LOW,LOW,HIGH,False,NORMAL,NORMAL,,True,NORMAL,NORMAL,ZERO,ZERO,,HIGH,HIGH,,HIGH,HIGH
True,NORMAL,,False,NORMAL,False,LOW,True,,,False,,False,False,HIGH,LOW,False,ZERO,NORMAL,,,NORMAL,False,,NORMAL,LOW,False,NORMAL,,,ZERO,,,HIGH,NORMAL,LOW,HIGH
True,LOW,,False,LOW,True,LOW,False,,HIGH,False,HIGH,False,False,LOW,LOW,False,ZERO,NORMAL,LOW,LOW,,False,NORMAL,NORMAL,LOW,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,LOW,
False,HIGH,HIGH,True,HIGH,False,,False,HIGH,HIGH,False,,True,False,HIGH,LOW,False,,,LOW,LOW,HIGH,False,NORMAL,,LOW,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,LOW,
True,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,,False,HIGH,False,False,NORMAL,LOW,False,ZERO,NORMAL,LOW,,,False,NORMAL,NORMAL,,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,,HIGH,HIGH,HIGH
False,,NORMAL,False,,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,LOW,LOW,False,,NORMAL,LOW,LOW,NORMAL,False,,NORMAL,,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,,HIGH,HIGH,NORMAL
False,HIGH,HIGH,False,,False,NORMAL,False,,HIGH,False,,False,False,LOW,LOW,False,HIGH,NORMAL,HIGH,NORMAL,HIGH,True,HIGH,NORMAL,,False,,,,LOW,HIGH,LOW,HIGH,HIGH,,LOW
False,NORMAL,HIGH,True,HIGH,False,NORMAL,False,HIGH,HIGH,False,,False,False,NORMAL,LOW,False,,NORMAL,LOW,,,False,HIGH,NORMAL,,False,NORMAL,,LOW,ZERO,,HIGH,HIGH,HIGH,,
False,NORMAL,NORMAL,False,NORMAL,False,,False,HIGH,,False,HIGH,False,False,LOW,LOW,False,HIGH,,HIGH,,,False,NORMAL,NORMAL,HIGH,True,NORMAL,NORMAL,ZERO,LOW,,LOW,HIGH,HIGH,HIGH,LOW
True,LOW,LOW,False,,True,LOW,False,HIGH,HIGH,False,HIGH,False,False,NORMAL,,False,ZERO,NORMAL,,,NORMAL,False,NORMAL,,HIGH,False,LOW,LOW,,ZERO,ZERO,,HIGH,HIGH,LOW,
False,,,True,,False,NORMAL,False,LOW,LOW,False,LOW,False,False,HIGH,LOW,False,NORMAL,,LOW,LOW,NORMAL,False,HIGH,ONESIDED,,False,LOW,,ZERO,ZERO,NORMAL,NORMAL,,NORMAL,NORMAL,NORMAL
False,NORMAL,,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,,False,False,,LOW,False,HIGH,NORMAL,HIGH,HIGH,,False,NORMAL,NORMAL,ZERO,True,NORMAL,,ZERO,LOW,,LOW,HIGH,HIGH,HIGH,HIGH
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,,,False,HIGH,True,False,NORMAL,LOW,False,HIGH,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,NORMAL,,True,,,ZERO,LOW,HIGH,LOW,,HIGH,,LOW
False,HIGH,,True,HIGH,False,NORMAL,False,HIGH,HIGH,False,,False,False,LOW,,False,,NORMAL,,LOW,,False,HIGH,NORMAL,NORMAL,False,NORMAL,NORMAL,,ZERO,ZERO,HIGH,HIGH,HIGH,,LOW
False,HIGH,HIGH,True,HIGH,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,NORMAL,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,NORMAL,,False,NORMAL,,LOW,,ZERO,HIGH,HIGH,HIGH,,HIGH
False,,,False,NORMAL,False,NORMAL,False,,LOW,False,LOW,False,False,NORMAL,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,NORMAL,,False,NORMAL,NORMAL,,ZERO,ZERO,HIGH,HIGH,NORMAL,NORMAL,
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,,False,False,,LOW,False,ZERO,NORMAL,LOW,LOW,NORMAL,False,NORMAL,NORMAL,NORMAL,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,,HIGH,NORMAL
False,NORMAL,,False,,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,NORMAL,LOW,False,NORMAL,NORMAL,,LOW,NORMAL,False,HIGH,ONESIDED,,False,,NORMAL,LOW,ZERO,NORMAL,NORMAL,HIGH,,HIGH,HIGH
False,NORMAL,,False,NORMAL,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,LOW,LOW,False,ZERO,,LOW,,NORMAL,False,NORMAL,NORMAL,,False,,NORMAL,LOW,,ZERO,,HIGH,HIGH,HIGH,
False,NORMAL,NORMAL,False,NORMAL,False,,False,HIGH,HIGH,False,HIGH,False,False,LOW,,False,ZERO,,LOW,LOW,NORMAL,False,,NORMAL,NORMAL,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,,LOW,LOW
False,NORMAL,,False,,False,NORMAL,False,HIGH,LOW,False,HIGH,False,False,,LOW,False,,NORMAL,LOW,LOW,NORMAL,False,NORMAL,NORMAL,,False,NORMAL,,LOW,ZERO,,HIGH,HIGH,,HIGH,LOW
False,NORMAL,NORMAL,False,NORMAL,False,NORMAL,False,,HIGH,False,,True,False,NORMAL,LOW,False,ZERO,,,LOW,NORMAL,False,NORMAL,NORMAL,HIGH,False,NORMAL,NORMAL,LOW,ZERO,ZERO,HIGH,HIGH,HIGH,LOW,LOW
False,,LOW,False,LOW,False,NORMAL,False,HIGH,NORMAL,True,NORMAL,False,False,LOW,LOW,False,HIGH,NORMAL,HIGH,HIGH,NORMAL,False,NORMAL,NORMAL,HIGH,True,NORMAL,NORMAL,ZERO,,HIGH,LOW,,,HIGH,LOW
False,NORMAL,HIGH,True,HIGH,False,NORMAL,False,HIGH,HIGH,False,HIGH,False,False,,LOW,False,ZERO,NORMAL,HIGH,HIGH,NORMAL,False,,NORMAL,,False,LOW,LOW,ZERO,LOW,HIGH,,HIGH,,HIGH,LOW
